10.792	9.3	1.238	1225.29528	299.3044617	4.247	92.564	10.792	10.792	10.792
12.283	11.6	0.007	1224.238122	209.701481	4.264	86.184	12.283	12.283	12.283
12.194	15.1	0.513	1223.128777	221.6832032	3.489	87.291	12.194	12.194	12.194
11.763	12	10.884	1221.966533	294.0467374	3.623	94.206	11.763	11.763	11.763
12	16	0.018	1220.75065	310.570326	3.632	93.414	12	12	12
14.584	13	0.003	1219.480365	195.9114115	2.198	85.806	14.584	14.584	14.584
15.125	14.5	0.004	1218.154891	219.0961622	2.565	85.24	15.125	15.125	15.125
17.254	13.4	0.002	1216.773421	74.42178787	3.142	77.058	17.254	17.254	17.254
18.354	7.8	0	1215.335129	109.7173906	4.506	69.996	18.354	18.354	18.354
15.426	11.7	0.233	1213.839173	252.572379	5.737	84.648	15.426	15.426	15.426
12.267	15.6	0	1212.284692	187.7629192	3.072	81.684	12.267	12.267	12.267
13.847	15.2	0	1210.670816	156.0214925	3.144	68.601	13.847	13.847	13.847
13.638	7.3	0.001	1208.996661	199.8189536	1.82	70.136	13.638	13.638	13.638
13.835	5.9	0	1207.261336	135.0656538	1.576	77.498	13.835	13.835	13.835
13.856	8.7	0	1205.463941	194.6508014	3.528	79.425	13.856	13.856	13.856
14.597	9.3	0.003	1203.60357	203.5328892	1.531	79.618	14.597	14.597	14.597
15.962	3.6	0	1201.679318	192.8835208	1.153	74.176	15.962	15.962	15.962
17.861	3	0.003	1199.690275	167.4888078	2.647	63.511	17.861	17.861	17.861
15.746	5	4.236	1197.635536	203.2898894	3.448	84.678	15.746	15.746	15.746
13.245	6.2	3.067	1195.514198	355.1830902	1.941	94.345	13.245	13.245	13.245
12.469	9.2	0.144	1193.325363	289.4003118	2.662	92.453	12.469	12.469	12.469
13.261	9.8	0.119	1191.068145	228.8289436	2.364	85.831	13.261	13.261	13.261
15.042	2.1	0.082	1188.741663	160.3737362	2.183	81.942	15.042	15.042	15.042
13.874	4.6	34.799	1186.345055	342.4248509	2.608	96.699	13.874	13.874	13.874
12.778	9.2	0.141	1183.877471	260.4157194	4.316	92.444	12.778	12.778	12.778
14.071	15.6	0	1181.338077	186.6787024	3.975	79.761	14.071	14.071	14.071
17.458	14.3	2.29	1178.726063	250.1883757	4.58	78.081	17.458	17.458	17.458
19.623	10.9	0.041	1176.040638	150.4216386	6.363	81.265	19.623	19.623	19.623
19.076	10.8	0	1173.281036	153.3135238	3.681	79.931	19.076	19.076	19.076
19.298	8.6	0.01	1170.446519	199.4224032	3.824	77.19	19.298	19.298	19.298
15.913	8.4	40.382	1167.536376	287.122207	3.893	91.381	15.913	15.913	15.913
16.673	7.9	0.483	1164.549931	206.2713584	2.207	89.752	16.673	16.673	16.673
16.441	14.1	0.006	1161.486537	192.0911805	2.168	86.044	16.441	16.441	16.441
16.123	13	0.035	1158.345586	199.0683273	1.891	85.898	16.123	16.123	16.123
15.362	6.1	3.227	1155.126507	225.3994388	3.196	84.468	15.362	15.362	15.362
15.044	6	0.24	1151.828769	251.6597295	3.554	79.882	15.044	15.044	15.044
15.755	9	0	1148.451883	189.0730815	3.347	76.125	15.755	15.755	15.755
16.323	10	0	1144.995405	224.4487533	2.576	78.431	16.323	16.323	16.323
17.912	13.4	0	1141.458937	164.7427637	3.114	64.529	17.912	17.912	17.912
18.907	11.2	0	1137.842129	79.46625463	4.275	64.614	18.907	18.907	18.907
18.424	11	0	1134.144682	85.43407965	1.671	70.296	18.424	18.424	18.424
19.793	4.4	0	1130.366349	162.0028372	2.392	68.893	19.793	19.793	19.793
15.468	11.8	1.144	1126.506936	194.0823255	7.371	76.049	15.468	15.468	15.468
13.685	13.6	1.52	1122.566307	293.0978761	3.539	91.474	13.685	13.685	13.685
13.275	13.9	6.065	1118.544381	301.6782375	1.391	94.794	13.275	13.275	13.275
12.145	6.5	1.107	1114.441137	174.5114596	3.237	88.498	12.145	12.145	12.145
12.596	8.6	0.023	1110.256616	102.0082752	1.419	82.44	12.596	12.596	12.596
