  12.84,   0.04,   0.00,  28.27,  75.08,   4.85,
  11.54,   0.00,   0.00,  11.58,  67.95,   6.93,
  14.55,   0.00,   0.00,  35.03,  57.41,   5.99,
  15.68,   0.00,   0.00,  23.41,  59.41,   6.47,
  13.12,   0.72,   0.00,  48.74,  80.20,   4.66,
  13.08,   2.12,   0.00,  37.93,  74.82,   4.30,
  14.67,   0.61,   0.00,  49.10,  58.74,   3.94,
  11.49,  28.81,   0.00,  57.40,  80.47,   5.46,
   9.39,  11.24,   0.00,  51.59,  78.86,  11.09,
   7.80,   0.09,   0.00,  54.85,  80.80,   8.72,
   8.44,   0.05,   0.00,  54.98,  82.93,   5.80,
  11.12,   0.00,   0.00,  54.34,  80.09,   2.92,
  12.37,   6.89,   0.00,  74.16,  82.67,   1.92,
  12.48,   0.63,   0.00,  50.52,  78.53,   0.64,
  12.41,   0.00,   0.00,  21.53,  70.25,   3.28,
  12.85,   7.24,   0.00,  67.39,  79.93,   0.91,
  12.15,   0.64,   0.00,  37.17,  80.52,   3.03,
  15.40,   0.00,   0.00,  38.82,  73.29,   2.63,
  17.65,   0.00,   0.00,  27.36,  64.83,   4.12,
  18.78,   0.03,   0.00,  33.77,  73.79,   4.35,
  19.75,   0.00,   0.00,  18.18,  68.00,   2.56,
  19.08,   0.00,   0.00,  46.93,  68.67,   1.84,
  17.47,   0.00,   0.00,  48.77,  64.02,   4.11,
  14.43,   0.29,   0.00,  41.96,  69.76,   5.49,
  12.07,   0.02,   0.00,  28.59,  62.30,   3.81,
  12.59,   0.00,   0.00,  19.81,  67.52,   3.37,
  14.25,   0.00,   0.00,  31.82,  69.13,   1.47,
  14.73,   0.00,   0.00,  47.28,  74.02,   0.86,
  15.75,   0.03,   0.00,  43.67,  72.55,   0.90,
  16.46,   0.00,   0.00,  38.60,  65.09,   3.35,
  16.61,   0.08,   0.00,  50.03,  68.20,   3.99,
  15.75,   0.00,   0.00,  39.08,  71.45,   4.06,
  17.34,   0.00,   0.00,  33.61,  75.43,   2.43,
  19.05,   0.00,   0.00,  29.55,  73.41,   1.42,
  20.06,   0.00,   0.00,  46.49,  69.74,   4.06,
  17.25,  14.92,   0.00,  90.04,  91.67,   6.43,
  16.37,   0.29,   0.00,  54.06,  85.43,   6.21,
  18.27,   0.11,   0.00,  41.00,  85.11,   4.29,
  20.71,   0.04,   0.00,  51.77,  78.91,   3.11,
  21.39,   0.00,   0.00,  38.46,  69.31,   2.81,
  18.73,   0.00,   0.00,  50.27,  68.48,   4.88,
  18.56,   0.91,   0.00,  51.55,  71.48,   6.63,
  17.40,   4.94,   0.00,  76.36,  88.61,   7.50,
  18.52,   2.55,   0.00,  78.52,  88.95,   7.21,
  18.74,   0.00,   0.00,  52.80,  79.73,   4.01,
  18.99,   0.00,   0.00,  44.77,  74.62,   3.36,
  18.95,   0.00,   0.00,  31.09,  78.42,   5.41,
  19.66,   0.00,   0.00,  28.92,  77.28,   6.06,
  20.07,   2.79,   0.00,  54.72,  79.97,   3.87,
  18.05,   1.14,   0.00,  66.75,  86.91,   4.28,
  19.62,   0.02,   0.00,  69.78,  85.47,   3.70,
  20.66,   0.34,   0.00,  47.95,  82.95,   3.21,
  20.69,   0.12,   0.00,  52.98,  77.85,   0.86,
  19.38,   0.00,   0.00,  53.80,  65.11,   3.18,
  17.72,   0.02,   0.00,  50.77,  63.82,   5.04,
  18.81,   0.00,   0.00,  54.39,  63.17,   6.37,
  20.80,   0.00,   0.00,  45.77,  68.11,   5.13,
  20.86,   0.00,   0.00,  51.14,  61.52,   4.70,
  22.42,  15.41,   0.00,  62.01,  77.51,   5.74,
  21.38,   0.92,   0.00,  58.28,  83.99,   4.91,
  21.70,   0.00,   0.00,  41.95,  76.42,   5.21,
  21.80,   0.00,   0.00,  49.80,  70.88,   4.39,
  20.86,   0.04,   0.00,  69.32,  84.97,   7.16,
  21.37,   0.00,   0.00,  38.02,  69.61,   7.94,
  21.16,   0.00,   0.00,  42.12,  68.23,   9.25,
  22.29,   0.14,   0.00,  28.90,  68.19,   8.41,
  20.87,  29.40,   0.00,  69.45,  88.50,   7.58,
  21.56,   2.43,   0.00,  76.62,  88.92,   8.09,
  19.47,   0.00,   0.00,  33.04,  74.75,   5.52,
  21.26,   0.00,   0.00,  28.68,  67.21,   2.37,
  22.08,   0.00,   0.00,  52.89,  67.05,   3.14,
  22.50,   0.00,   0.00,  47.09,  68.79,   1.76,
  22.96,   0.00,   0.00,  37.67,  64.27,   2.19,
  22.85,   0.00,   0.00,  46.21,  62.73,   3.67,
  19.98,   0.76,   0.00,  37.52,  71.56,   2.58,
  17.23,   0.00,   0.00,  27.06,  57.42,   4.90,
  14.76,   0.45,   0.00,  58.46,  70.57,   7.65,
  15.64,   0.12,   0.00,  69.02,  84.46,   6.70,
  16.64,   0.00,   0.00,  23.35,  66.06,   7.04,
  17.60,   0.00,   0.00,  27.26,  61.32,   4.28,
  20.51,   0.00,   0.00,  37.19,  60.77,   3.86,
  21.38,   8.50,   0.00,  59.75,  77.18,   7.89,
  19.86,   0.53,   0.00,  41.55,  86.59,   5.28,
  20.80,   0.01,   0.00,  18.99,  73.68,   7.35,
  18.51,   2.39,   0.00,  27.12,  73.93,   8.42,
  16.11,   0.13,   0.00,  31.35,  73.15,   7.81,
  17.34,   0.53,   0.00,  51.21,  70.05,   1.85,
  17.94,   0.42,   0.00,  57.48,  70.08,   5.89,
  19.05,   0.49,   0.00,  51.12,  80.56,   3.72,
  19.38,  22.97,   0.00,  53.56,  82.73,   5.98,
  17.75,   1.47,   0.00,  40.71,  85.15,   4.89,
  18.24,   0.00,   0.00,  23.49,  75.75,   3.16,
  20.43,   0.00,   0.00,  43.65,  70.76,   6.00,
  21.31,   0.22,   0.00,  35.74,  81.30,   7.25,
  22.39,   0.00,   0.00,  47.02,  67.67,   7.83,
  20.01,   1.27,   0.00,  48.34,  78.00,   6.01,
  20.08,   1.70,   0.00,  44.92,  69.36,   2.35,
  15.65,  54.80,   0.00,  46.99,  74.38,   9.82,
  14.48,   0.00,   0.00,  30.18,  52.47,  14.93,
  13.05,   0.00,   0.00,  17.65,  54.86,  13.36,
  16.62,   0.41,   0.00,  30.01,  61.82,   9.56,
  13.26,  24.64,   0.00,  40.78,  73.28,  10.20,
  12.72,   0.00,   0.00,   9.52,  66.71,  11.70,
  15.90,   1.05,   0.00,  52.20,  75.67,  10.21,
  15.03,   0.37,   0.00,  29.65,  60.34,  11.47,
  14.24,   0.00,   0.00,  52.11,  67.16,  12.16,
  14.63,   4.56,   0.00,  62.30,  72.70,   4.83,
  17.09,   6.78,   0.00,  71.73,  83.54,   8.90,
  19.60,  26.20,   0.00,  55.83,  87.40,   8.39,
  17.76,   0.00,   0.00,  29.53,  69.37,  11.35,
  17.99,   0.71,   0.00,  41.15,  75.01,   8.66,
  14.37,  19.63,   0.00,  19.31,  77.17,   7.77,
  12.44,   0.00,   0.00,   6.46,  75.76,   8.54,
  14.28,   0.00,   0.00,   1.01,  70.90,   1.12,
  16.12,   0.00,   0.00,  16.07,  68.23,   4.66,
  16.37,   0.00,   0.00,  41.50,  68.20,   4.77,
  15.69,   0.04,   0.00,  55.31,  68.13,   6.10,
  12.23,   0.64,   0.00,  13.91,  73.56,   4.99,
  12.93,   0.00,   0.00,  20.07,  59.74,   1.00,
  13.13,   0.00,   0.00,  27.01,  63.23,   3.00,
  12.69,   3.52,   0.00,  35.07,  65.93,   5.86,
   9.55,   0.69,   0.00,  42.53,  59.66,  10.90,
   8.59,   0.07,   0.00,  21.71,  67.65,  11.29,
  10.93,   0.00,   0.00,   2.84,  65.45,   8.00,
  13.75,   0.00,   0.00,  29.74,  59.71,   8.92,
  13.64,   0.07,   0.00,  44.01,  71.02,   5.99,
  11.49,   0.11,   0.00,  31.78,  68.40,   5.56,
   7.55,   0.00,   0.00,   8.25,  60.87,   7.27,
  12.18,   0.00,   0.00,  42.08,  58.31,   7.60,
  15.61,   0.00,   0.00,  28.09,  66.04,   7.58,
  15.83,   0.00,   0.00,  44.97,  72.60,   8.47,
  13.67,   0.01,   0.00,  29.86,  66.01,   3.50,
   6.18,   0.02,   0.00,   9.83,  57.07,   9.05,
   9.43,   0.07,   0.00,  49.43,  46.67,   3.27,
  12.53,   3.74,   0.00,  58.59,  81.90,   8.13,
  12.95,   0.36,   0.00,  71.67,  82.50,   7.12,
  11.15,   3.70,   0.00,  33.53,  73.71,   7.53,
   5.86,   2.96,   0.15,  32.13,  67.90,  11.55,
   9.78,   0.01,   0.00,  33.00,  73.67,  10.81,
   9.85,   8.94,   0.00,  46.77,  79.50,   5.18,
   8.26,  15.25,   0.00,  65.09,  87.99,   5.12,
   4.42,   0.21,   0.00,  27.18,  78.29,   6.23,
   4.33,   0.03,   0.00,  30.88,  72.75,   7.85,
   4.35,   0.00,   0.00,  40.12,  76.43,   5.57,
   6.47,   0.00,   0.00,  32.36,  71.69,   3.43,
   8.92,   0.00,   0.00,  43.39,  72.93,   1.97,
  11.13,   0.00,   0.00,  44.87,  69.15,   6.57,
  13.52,  17.15,   0.00,  60.62,  74.88,  10.23,
   5.47,   0.56,   0.00,  21.52,  81.41,   6.46,
   3.45,   0.01,   0.00,  23.49,  68.47,   7.10,
   3.20,   1.25,   0.13,  46.63,  75.16,   8.40,
   0.17,  11.26,   0.63,  46.94,  87.61,   5.74,
  -1.64,   3.37,   0.84,  37.72,  86.13,   2.39,
   1.06,   4.23,   0.51,  46.45,  83.90,   4.83,
   3.01,  10.16,   0.85,  41.83,  78.45,   6.30,
  -2.16,   6.13,   1.51,  36.56,  80.79,   9.23,
  -0.79,   2.41,   0.59,  35.73,  79.94,   5.33,
   6.95,   2.70,   0.28,  36.37,  74.40,   9.08,
  11.04,  24.78,   0.00,  61.54,  72.56,   7.02,
   9.39,   3.14,   0.00,  63.02,  86.27,   4.78,
   6.94,   0.00,   0.00,  48.23,  79.85,   2.06,
   9.31,   0.00,   0.00,  30.84,  78.31,   2.97,
   8.63,   0.03,   0.01,  34.39,  68.50,   9.74,
   1.95,   0.52,   0.27,  54.99,  73.89,   5.71,
  -2.11,   3.99,   2.08,  45.14,  81.92,   5.51,
  -1.96,   5.46,   2.85,  43.75,  83.94,   4.55,
  -1.86,  10.63,   5.46,  42.04,  83.65,   6.03,
  -2.39,   2.70,   1.40,  40.62,  81.64,   5.61,
  -1.51,   3.48,   1.75,  42.91,  85.11,   3.69,
  -0.89,   0.09,   0.05,  38.97,  81.50,   2.24,
   4.66,   9.68,   1.25,  53.66,  81.50,   6.65,
  -1.84,   9.89,   5.14,  41.93,  79.16,   7.76,
  -3.09,   1.77,   0.92,  38.04,  78.90,   7.63,
   1.74,   1.74,   0.22,  40.28,  74.68,   6.91,
   4.70,  17.59,   2.16,  64.51,  84.98,   6.28,
   4.73,   1.58,   0.18,  65.20,  82.27,   8.68,
   3.52,  18.33,   3.61,  81.52,  86.59,   8.15,
   3.71,   4.93,   0.85,  47.36,  82.18,   3.28,
  -0.91,   5.77,   3.01,  39.71,  80.42,   9.39,
  -1.22,   4.87,   2.54,  40.25,  84.57,   6.60,
  -1.37,   0.28,   0.14,  46.16,  75.84,   5.62,
   3.89,  10.05,   1.52,  60.06,  83.29,   7.90,
   0.63,  10.97,   5.12,  46.18,  83.10,   2.98,
  -1.62,   0.00,   0.00,  34.76,  78.93,   5.44,
   1.16,   8.83,   3.52,  48.98,  81.66,   6.79,
  -5.03,   0.30,   0.16,  16.03,  80.20,   5.63,
  -2.36,   0.03,   0.02,  27.13,  78.77,   5.73,
   1.40,   4.29,   0.55,  69.41,  70.67,   3.37,
  11.30,  10.47,   0.00,  93.78,  86.79,  12.70,
   5.97,   2.02,   0.78,  64.24,  81.49,   6.73,
  -0.95,   2.44,   2.11,  54.91,  87.65,   8.25,
  -2.00,   0.34,   0.33,  49.75,  82.61,   2.00,
  -1.42,   0.17,   0.17,  68.36,  81.09,   6.55,
   1.11,   1.97,   1.57,  61.11,  82.42,   4.27,
  -3.75,   0.50,   0.49,  60.58,  83.85,   7.74,
  -6.15,   0.73,   0.70,  50.12,  85.47,   1.21,
  -4.76,   0.02,   0.02,  36.45,  79.66,   1.50,
  -0.29,   0.14,   0.09,  36.75,  75.01,   5.53,
   1.87,   2.69,   1.00,  72.66,  86.71,   5.96,
  -6.74,   2.74,   2.65,  45.64,  83.32,   9.22,
  -8.58,   2.29,   2.21,  53.03,  84.82,   7.00,
  -9.31,   3.83,   3.70,  46.07,  83.73,   3.00,
  -8.12,   1.97,   1.91,  43.97,  84.78,   7.18,
  -3.56,   2.55,   2.47,  52.48,  87.30,   4.94,
   0.74,   6.35,   3.19,  53.80,  82.89,   4.98,
  -7.04,   6.54,   6.32,  51.59,  84.25,   7.29,
  -8.67,   5.67,   5.48,  49.25,  83.48,   8.89,
  -6.02,   2.39,   2.31,  54.23,  85.51,   8.23,
  -5.57,   1.08,   1.04,  39.07,  87.15,   4.11,
  -7.46,   1.19,   1.15,  46.16,  81.15,   3.35,
  -9.71,   1.19,   1.15,  48.37,  83.88,   4.68,
  -6.36,   1.87,   1.82,  42.89,  83.06,   6.03,
  -5.40,   0.58,   0.56,  38.84,  81.51,   8.20,
  -3.94,   1.32,   1.28,  55.03,  83.88,   7.06,
  -6.20,   2.68,   2.59,  51.34,  87.47,   5.32,
  -8.65,   6.64,   6.41,  64.94,  84.38,   4.13,
 -11.51,   3.10,   3.00,  45.95,  82.87,   5.12,
  -6.62,   3.58,   3.46,  55.95,  85.76,   4.64,
 -10.68,   2.34,   2.73,  49.12,  84.11,   5.35,
 -12.24,   2.20,   2.56,  49.29,  82.70,   5.08,
 -12.70,   0.14,   0.16,  43.13,  81.62,   1.28,
 -12.33,   0.27,   0.32,  33.54,  80.12,   2.98,
 -14.11,   0.00,   0.00,  15.82,  76.82,   4.05,
 -12.33,   0.00,   0.00,  38.87,  70.76,   1.72,
  -2.62,   4.67,   5.37,  67.55,  77.90,   6.03,
  -4.05,   7.28,   8.49,  62.79,  86.64,   4.12,
  -9.43,   4.43,   5.17,  62.84,  82.05,   8.03,
  -7.66,   2.65,   3.08,  61.38,  86.38,   8.25,
  -7.92,   1.22,   1.42,  60.09,  84.96,   1.99,
  -7.31,   2.94,   3.42,  53.69,  83.33,   8.44,
  -9.06,   0.41,   0.48,  45.28,  82.72,   5.25,
  -1.71,   4.20,   4.40,  60.66,  83.92,   5.23,
  -6.90,   3.70,   4.32,  50.98,  83.43,   8.06,
 -11.03,   4.40,   5.13,  52.63,  82.79,   8.43,
 -11.27,   3.62,   4.21,  51.28,  83.20,   7.41,
 -13.11,   0.97,   1.13,  36.64,  81.65,   4.54,
 -10.77,   0.01,   0.02,  46.64,  73.46,   3.25,
  -7.11,   0.05,   0.06,  67.55,  71.44,   7.83,
  -8.37,   0.12,   0.14,  51.85,  80.61,   4.94,
  -8.49,   0.60,   0.69,  59.40,  82.56,   1.16,
  -4.92,   4.35,   5.08,  66.00,  83.31,   7.61,
 -14.33,   4.49,   5.24,  69.94,  78.13,  14.06,
 -12.18,   3.72,   4.34,  53.98,  81.43,  13.21,
 -11.49,   3.23,   3.76,  51.41,  82.98,   8.41,
 -13.44,   2.22,   2.58,  48.85,  82.05,   4.41,
 -14.09,   2.18,   2.52,  63.66,  80.28,   1.64,
 -14.44,   1.34,   1.55,  63.56,  76.21,   6.54,
 -14.77,   1.95,   2.26,  52.75,  79.79,   6.24,
 -16.31,   1.80,   2.10,  51.13,  79.64,   5.81,
 -13.25,   1.19,   1.40,  59.52,  81.12,   6.34,
 -11.04,   3.29,   3.85,  63.44,  82.55,   9.32,
  -8.23,   1.53,   1.78,  62.22,  85.86,   7.28,
  -3.81,   0.80,   0.93,  61.66,  86.71,   6.19,
  -2.87,   0.80,   0.94,  59.54,  86.19,   5.25,
  -2.90,   0.22,   0.25,  52.94,  85.29,   3.43,
  -2.31,   0.07,   0.08,  39.13,  79.94,   4.14,
  -3.83,   0.08,   0.10,  30.08,  78.63,   6.34,
  -5.69,   0.03,   0.04,  33.87,  78.94,   4.85,
  -7.37,   0.00,   0.00,  26.18,  75.10,   3.20,
  -2.82,   1.21,   1.42,  52.81,  81.23,   2.43,
  -4.77,  12.48,  14.66,  65.10,  85.66,   3.34,
 -10.64,   3.25,   3.81,  69.20,  82.84,  11.64,
 -12.53,   0.08,   0.09,  38.05,  77.58,   5.75,
 -15.49,   0.01,   0.01,  33.57,  71.11,   3.66,
 -16.68,   0.02,   0.02,  32.86,  72.42,   5.21,
 -11.94,   0.41,   0.48,  54.75,  79.03,   1.39,
 -10.52,   0.61,   0.72,  59.35,  80.41,   2.02,
 -14.90,   0.10,   0.12,  31.70,  72.88,   5.30,
 -14.43,   0.02,   0.03,  23.32,  74.89,   3.64,
 -10.35,   0.01,   0.01,  56.59,  54.26,   3.21,
  -8.66,   0.01,   0.01,  58.91,  62.73,   6.53,
 -12.91,   0.00,   0.00,  11.78,  69.06,   7.08,
 -14.98,   0.00,   0.00,  20.81,  70.89,   5.19,
 -12.98,   1.10,   1.28,  42.92,  78.59,   4.55,
 -11.22,   0.53,   0.63,  38.04,  81.07,   3.74,
  -7.79,   0.01,   0.01,  44.78,  74.53,   3.45,
  -4.32,   2.38,   2.79,  58.79,  78.64,   5.39,
  -3.75,  18.01,  14.34,  52.35,  77.79,   4.95,
  -6.77,   8.06,   6.41,  47.41,  83.82,   6.90,
  -6.82,   7.47,   5.94,  46.52,  84.37,   5.60,
  -5.60,   6.28,   5.00,  42.90,  84.99,   5.04,
  -5.91,   6.70,   5.34,  43.21,  84.62,   5.70,
  -6.19,   6.51,   5.19,  49.38,  84.87,   5.25,
  -5.55,   6.29,   5.00,  50.72,  85.06,   3.00,
  -6.19,   6.70,   5.34,  42.24,  84.65,   5.03,
  -6.73,   3.48,   2.76,  48.00,  78.42,   5.14,
  -2.84,  19.23,  15.35,  61.00,  82.69,   9.17,
  -4.99,   2.84,   2.25,  60.81,  80.51,   9.13,
  -5.17,   2.34,   1.87,  51.18,  79.67,   3.09,
  -5.56,   0.30,   0.24,  40.95,  74.87,   1.05,
  -9.72,   0.02,   0.01,  28.01,  70.05,   3.64,
  -9.00,   0.20,   0.16,  31.03,  75.09,   2.61,
  -7.12,   1.53,   1.21,  34.77,  76.98,   2.12,
  -4.80,   3.05,   2.44,  45.49,  79.75,   2.12,
  -1.38,   4.43,   3.52,  56.34,  79.27,   1.62,
  -1.91,   7.49,   5.95,  51.65,  77.82,   3.58,
  -6.19,  15.49,  12.32,  49.10,  83.59,  11.31,
  -5.90,  10.61,   8.44,  50.38,  84.54,   9.12,
  -5.98,   8.01,   6.37,  44.92,  84.51,   6.81,
  -6.62,   4.69,   3.73,  40.79,  84.13,   6.14,
  -4.75,   3.01,   2.38,  42.62,  82.04,   4.41,
  -3.62,   2.50,   1.98,  39.74,  82.88,   4.11,
  -4.22,   0.08,   0.07,  45.29,  73.78,   4.28,
  -3.78,   0.04,   0.03,  32.84,  72.39,   2.56,
  -3.02,   0.01,   0.01,  42.01,  70.09,   3.95,
   1.32,   3.05,   2.38,  55.98,  74.19,   3.68,
   0.56,   2.19,   1.20,  44.16,  83.10,   4.20,
  -0.97,   0.27,   0.22,  36.52,  74.67,   7.17,
   3.80,  12.44,   3.36,  51.25,  72.18,   4.35,
   2.60,   4.91,   1.95,  46.61,  85.89,   6.40,
  -0.58,  15.27,  11.66,  52.28,  83.12,   5.28,
  -1.64,   7.05,   5.42,  48.06,  88.50,   7.16,
  -4.21,   1.96,   1.49,  50.98,  86.85,   3.77,
  -2.18,   1.76,   1.35,  38.64,  79.14,   2.27,
  -1.99,   1.85,   1.08,  30.20,  75.89,   6.88,
  -0.81,   2.45,   1.89,  46.59,  69.12,   5.20,
   0.97,   5.78,   3.33,  62.02,  89.40,   6.43,
   0.65,   2.95,   2.12,  50.32,  86.26,   3.56,
   0.33,   2.67,   1.10,  49.97,  86.52,   1.93,
   1.76,   6.69,   4.19,  50.99,  83.35,   2.97,
   2.10,   3.44,   0.80,  51.79,  86.86,   3.98,
   4.95,   0.04,   0.00,  34.13,  75.65,   4.14,
   7.36,   0.16,   0.00,  79.00,  89.15,   4.58,
  10.72,  43.98,   0.00,  83.43,  89.60,   5.39,
   2.33,   0.14,   0.01,  28.48,  79.33,   4.68,
   2.23,   0.22,   0.15,  23.67,  68.75,   7.66,
   1.73,   0.00,   0.00,  13.53,  64.59,   7.73,
   4.19,   0.47,   0.15,  51.42,  76.50,   6.13,
  -2.09,   0.00,   0.00,   3.19,  70.44,   6.36,
   1.17,   0.00,   0.00,  23.44,  67.15,   3.72,
   3.70,   0.00,   0.00,  35.22,  60.26,   3.90,
   5.42,   0.00,   0.00,  28.88,  66.32,   4.03,
   5.87,   3.06,   0.15,  55.56,  82.26,   6.08,
   9.00,   1.65,   0.00,  34.76,  78.68,   3.96,
   8.06,   0.00,   0.00,  19.06,  70.67,   5.96,
   8.49,   0.71,   0.01,  34.86,  73.98,   5.49,
   9.75,   9.00,   0.01,  48.76,  73.84,   8.58,
   6.29,   0.49,   0.11,  36.30,  72.33,   8.15,
   6.72,   8.80,   0.37,  51.13,  57.79,   4.29,
   3.77,  27.91,   2.16,  66.30,  87.03,  11.23,
   0.81,   2.79,   0.52,  39.18,  81.92,  10.73,
   5.47,   0.01,   0.00,  33.07,  72.15,   4.80,
   7.60,   0.02,   0.00,  51.20,  64.17,   3.44,
   6.63,   1.55,   0.00,  75.45,  81.35,   3.35,
   7.81,   0.06,   0.00,  52.40,  76.11,   1.46,
   8.76,   0.74,   0.03,  52.23,  66.42,   4.64,
   4.83,   0.36,   0.02,  47.11,  62.93,  11.02,
   5.45,   0.00,   0.00,  15.11,  47.69,   8.28,
   8.60,   0.00,   0.00,  32.64,  57.19,   2.48,
   9.10,   5.78,   0.00,  70.64,  73.67,   5.31,
  10.15,  11.11,   0.00,  79.76,  85.85,   4.37,
   8.93,  17.86,   0.00,  62.23,  81.35,   4.83,
  12.30,  43.87,   0.00,  80.89,  90.14,   6.05,
   8.19,  31.12,   0.12,  82.63,  88.62,   2.65,
   7.13,   0.01,   0.00,  34.24,  74.46,   9.85,
   9.03,   0.28,   0.00,  40.25,  60.55,   5.63,
   8.66,  14.19,   0.01,  55.18,  71.86,   3.31,
   7.33,   4.14,   0.00,  81.33,  85.46,   4.12,
   8.12,   2.55,   0.00,  55.81,  77.60,   3.64,
   6.93,   0.13,   0.00,  54.56,  77.46,   3.00,
  10.73,   0.01,   0.00,  23.92,  69.79,   3.31,
  13.04,   0.06,   0.00,  48.77,  76.34,   6.10,
  12.74,   2.04,   0.00,  53.15,  80.05,   1.99,
  13.99,   0.07,   0.00,  53.04,  75.34,   4.07,
  15.53,   0.01,   0.00,  54.66,  73.92,   1.68,
  15.51,   0.00,   0.00,  36.61,  73.60,   2.08,
  14.90,   4.41,   0.00,  45.45,  69.54,   7.02,
  14.98,   0.02,   0.00,  60.96,  63.49,   2.97,
  13.73,   0.11,   0.00,  46.82,  61.20,   4.18,
  11.94,   3.87,   0.00,  48.62,  67.15,   5.48,
  11.84,   3.97,   0.00,  64.11,  80.56,   5.80,
   7.63,  11.63,   0.00,  95.85,  91.55,   4.45,
   6.69,   0.01,   0.00,  39.20,  75.50,   7.01,
   7.03,   0.10,   0.00,  47.36,  63.72,   6.02,
   8.56,   0.00,   0.00,  18.69,  67.02,   2.90,
  10.61,   3.10,   0.00,  36.42,  71.13,   1.90,
  12.06,   1.35,   0.00,  53.26,  79.47,   4.29,
  16.18,  11.97,   0.00,  58.26,  77.98,   5.73,
  13.29,   8.80,   0.00,  65.50,  84.89,   5.22,
   6.32,   3.49,   0.00,  63.37,  84.45,   4.38,
   9.18,   0.02,   0.00,  52.78,  78.56,   2.35,
  10.91,   1.46,   0.00,  44.39,  70.73,   2.03,
  11.49,   1.71,   0.00,  46.39,  77.19,   0.92,
  12.96,   0.01,   0.00,  25.90,  70.76,   1.65,
  14.59,   0.37,   0.00,  43.12,  69.19,   3.49,
  14.76,   0.21,   0.00,  63.52,  80.87,   5.39,
  16.61,   0.45,   0.00,  59.10,  78.92,   5.45,
  17.99,   2.08,   0.00,  46.96,  65.96,   6.22,
  17.87,   0.01,   0.00,  44.09,  74.23,   7.65,
  17.73,   0.00,   0.00,  48.00,  74.17,   6.05,
  16.07,   9.66,   0.00,  65.52,  81.62,   5.59,
  16.43,   0.02,   0.00,  33.43,  66.71,   6.67,
  16.34,   0.01,   0.00,  52.95,  69.98,   5.79,
  15.43,   0.44,   0.00,  50.30,  67.52,   2.80,
  15.70,   0.00,   0.00,  44.43,  58.77,   4.61,
  13.89,   0.69,   0.00,  52.80,  64.34,   2.72,
  13.07,   0.00,   0.00,  21.35,  60.34,   3.75,
  13.70,   0.00,   0.00,  36.18,  59.11,   3.44,
  13.53,   0.00,   0.00,  12.83,  57.92,   2.92,
  15.29,   0.00,   0.00,  47.99,  67.77,   6.18,
  16.97,   5.22,   0.00,  62.15,  82.86,   6.61,
  16.08,  12.78,   0.00,  75.28,  93.12,   4.88,
  16.86,   0.00,   0.00,  33.51,  79.46,   5.19,
  18.42,   0.00,   0.00,  16.72,  66.34,   2.40,
  19.38,   0.00,   0.00,  47.73,  65.02,   5.28,
  19.81,   0.00,   0.00,  40.40,  67.36,   5.96,
  20.78,   0.00,   0.00,  39.88,  73.49,   4.27,
  20.63,   0.00,   0.00,  48.55,  74.92,   3.84,
  20.90,   0.00,   0.00,  53.14,  70.97,   4.08,
  20.05,   0.91,   0.00,  62.82,  79.94,   4.94,
  18.90,   1.45,   0.00,  71.15,  90.17,   3.80,
  18.17,   0.70,   0.00,  56.86,  75.80,   4.23,
  16.41,   0.00,   0.00,  29.71,  72.02,   4.03,
  17.59,   0.00,   0.00,   7.88,  66.29,   4.72,
  20.50,   0.00,   0.00,  14.84,  66.42,   5.67,
  20.46,   0.06,   0.00,  47.33,  61.05,   2.71,
  16.15,   0.04,   0.00,  47.86,  73.02,   2.80,
  18.57,   0.00,   0.00,  26.51,  70.57,   3.68,
  21.30,   0.06,   0.00,  28.79,  61.76,   4.45,
  19.29,   2.32,   0.00,  76.55,  87.14,   7.82,
  19.79,  12.23,   0.00,  50.16,  90.57,   7.92,
  21.01,   0.00,   0.00,  41.07,  72.57,   2.53,
  19.53,  21.36,   0.00,  75.81,  87.08,   4.41,
  20.49,   0.33,   0.00,  33.00,  81.86,   2.51,
  22.90,   0.00,   0.00,  23.44,  68.75,   1.76,
  22.50,   0.00,   0.00,  54.47,  69.61,   2.02,
  22.80,   0.00,   0.00,  38.51,  68.06,   3.22,
  23.04,   0.00,   0.00,  25.69,  64.36,   2.96,
  21.68,   2.40,   0.00,  55.02,  76.07,   3.58,
  20.29,  11.17,   0.00,  66.24,  79.00,   4.12,
  19.10,  67.78,   0.00,  83.46,  95.64,   4.61,
  19.48,   0.15,   0.00,  37.27,  86.97,   3.23,
  21.80,   0.00,   0.00,  27.83,  78.44,   2.23,
  23.04,   0.00,   0.00,  36.03,  77.58,   1.26,
  22.31,   0.00,   0.00,  56.30,  77.22,   3.98,
  22.13,   2.08,   0.00,  52.12,  84.14,   5.97,
  20.77,   0.01,   0.00,  35.35,  75.05,   6.82,
  21.56,   0.00,   0.00,  49.23,  72.32,   3.95,
  21.09,  22.67,   0.00,  72.51,  88.98,   6.99,
  20.12,   0.84,   0.00,  51.73,  85.09,   5.66,
  19.33,   0.00,   0.00,  47.11,  69.86,   3.20,
  21.44,   0.09,   0.00,  38.96,  68.73,   1.47,
  20.83,  59.02,   0.00,  66.40,  95.65,   6.45,
  21.79,   8.91,   0.00,  51.10,  92.25,   5.46,
  22.05,  50.20,   0.00,  60.93,  88.15,   7.03,
  19.92,   3.50,   0.00,  45.02,  82.85,   7.71,
  17.05,   0.00,   0.00,  26.29,  64.49,   6.13,
